# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   2.4567836876e+00,   2.4171797017e-01,   4.9164821791e-03,   3.9300000000e-01,   4.1743273270e+00,   9.7860000000e-01
   2.4549425126e+00,   2.4907221211e-01,   4.9907134972e-03,   3.9400000000e-01,   4.4972517120e+00,   9.8190000000e-01
   2.4691367909e+00,   3.5269996918e-01,   5.9388548491e-03,   3.9500000000e-01,   4.5571897670e+00,   9.8280000000e-01
   2.4490241286e+00,   2.9727261334e-01,   5.4522712088e-03,   3.9600000000e-01,   4.6588721680e+00,   9.8460000000e-01
   2.4539315739e+00,   3.0615730964e-01,   5.5331483772e-03,   3.9700000000e-01,   4.4177866580e+00,   9.8180000000e-01
   2.4613579410e+00,   3.6157676654e-01,   6.0131253649e-03,   3.9800000000e-01,   4.4372586550e+00,   9.8140000000e-01
   2.4601217616e+00,   3.3078150770e-01,   5.7513607755e-03,   3.9900000000e-01,   4.0601897340e+00,   9.8120000000e-01
   2.4717396513e+00,   6.1784382541e-01,   7.8603042270e-03,   4.0000000000e-01,   4.1250057810e+00,   9.8120000000e-01
   2.4675999694e+00,   2.3193597064e-01,   4.8159731171e-03,   4.0100000000e-01,   4.0248338580e+00,   9.8120000000e-01
   2.4833669016e+00,   5.8936880570e-01,   7.6770359234e-03,   4.0200000000e-01,   4.2101309320e+00,   9.8240000000e-01
   2.4560205288e+00,   2.1284879775e-01,   4.6135539203e-03,   4.0300000000e-01,   4.1580749390e+00,   9.8170000000e-01
   2.4807923243e+00,   3.2803733102e-01,   5.7274543300e-03,   4.0400000000e-01,   4.2504173000e+00,   9.8430000000e-01
   2.4806465602e+00,   7.4027930067e-01,   8.6039485161e-03,   4.0500000000e-01,   4.0089949950e+00,   9.8410000000e-01
